# {"t_start": 1551815722.7026527, "env_id": "Hopper-v2"} 
r,l,t
210.214522,100,37.812036
211.282561,105,37.975849
88.681308,50,38.053997
221.069182,99,38.208081
164.051943,80,38.33474
211.671988,96,38.484182
222.634332,98,38.636957
90.635421,57,38.725674
227.705296,103,38.886542
177.925417,82,39.014501
215.183474,97,39.165831
173.042144,86,39.301285
222.283084,97,39.452832
215.320715,96,39.602857
221.723547,97,39.730157
206.58627,98,39.861452
185.032483,86,39.976865
199.632484,92,40.091373
188.06086,84,40.20508
220.660049,98,40.332329
216.212817,96,40.454704
203.053059,95,40.566599
213.628731,96,40.686158
212.784675,92,42.349933
204.123711,92,42.493732
206.906949,92,42.636366
223.319118,97,42.788535
217.060424,94,42.935174
110.046961,60,43.028849
53.497534,32,43.079283
92.810139,52,43.160278
212.706691,97,43.311782
214.907833,102,43.472781
212.753126,92,43.596683
216.151388,95,43.720687
226.251869,102,43.856323
210.261243,93,43.975817
143.963005,73,44.06902
200.523619,93,44.190565
207.728079,93,44.313697
198.614863,88,44.434424
57.325286,35,44.483651
201.716239,98,44.613073
125.07806,65,44.705644
213.082812,96,44.836025
219.037185,99,44.966444
207.351549,94,45.088831
218.848701,97,46.788126
77.520785,45,46.856825
61.781889,38,46.916379
209.00435,91,47.054532
220.217482,97,47.202796
198.668218,92,47.341951
208.785255,92,47.481158
214.406748,93,47.62293
217.363119,95,47.769603
145.838611,71,47.878978
212.046575,94,48.02131
51.966233,31,48.069632
212.95114,94,48.214359
215.233628,95,48.3614
212.864685,94,48.504723
221.28406,96,48.652278
225.45653,98,48.80537
81.945855,46,48.875677
80.14368,47,48.947369
217.588109,95,49.091696
188.21419,91,49.22989
198.361201,91,49.367402
201.190493,89,49.503425
220.311354,96,49.65189
223.29218,98,49.803491
54.050812,33,51.47315
223.214697,100,51.628949
225.895475,98,51.782625
220.603408,97,51.932814
217.540997,95,52.062284
210.264554,95,52.174627
214.166059,94,52.297615
216.909896,99,52.423329
211.700699,95,52.551835
216.064635,97,52.680645
205.610308,92,52.801921
215.222504,96,52.93004
214.529593,95,53.049919
206.244666,91,53.16229
219.969608,98,53.291839
221.609174,98,53.434554
209.985584,92,53.576805
210.305414,95,53.723802
219.137988,98,53.875926
221.759658,97,54.027823
216.078086,96,54.17667
220.728447,99,54.330577
210.399603,93,56.057398
221.818085,97,56.206345
160.895172,76,56.323783
217.979114,105,56.484686
214.716609,94,56.629596
217.072351,95,56.777139
212.545378,95,56.924903
212.519738,95,57.071137
215.605697,94,57.216394
214.694347,94,57.362942
200.17439,88,57.494321
214.980846,98,57.606766
215.808704,94,57.729606
212.403646,94,57.850016
203.957577,92,57.96669
192.24189,93,58.079999
211.84044,95,58.211324
218.183975,95,58.356865
209.732687,92,58.498616
210.822279,93,58.641977
215.283843,93,58.78598
210.895126,96,58.933969
224.2208,103,60.66289
216.035756,98,60.79706
214.306938,94,60.917921
240.521383,105,61.048446
223.439995,96,61.164747
225.486579,99,61.276957
221.620672,97,61.401695
219.43064,100,61.516779
219.223732,99,61.646138
223.568724,99,61.77371
227.347006,99,61.916294
220.542671,99,62.070253
219.969729,97,62.221622
218.9853,97,62.373046
218.925972,95,62.522644
214.50438,94,62.669373
223.65515,97,62.821874
214.932993,95,62.970268
214.222132,94,63.117347
207.832362,93,63.262398
224.062917,98,63.414808
225.633632,101,65.065031
221.558506,101,65.195194
228.980335,103,65.303502
227.670827,100,65.407796
217.29417,94,65.521264
233.425282,99,65.656201
212.281186,95,65.765955
226.435756,101,65.919513
228.561555,101,66.077775
158.602174,77,66.197088
221.15947,99,66.350863
216.095063,95,66.498382
221.820031,99,66.652839
234.526685,102,66.810918
226.023954,102,66.96826
193.912773,86,67.101147
216.255329,95,67.248156
214.595916,94,67.395992
224.171628,98,67.550207
218.944962,95,67.699025
221.441952,99,67.854692
232.527773,103,69.647818
229.489572,99,69.801671
209.54708,92,69.94391
222.550502,98,70.066223
226.553791,97,70.183718
108.660493,58,70.254813
230.571895,99,70.375884
215.434978,96,70.493925
217.838992,97,70.618453
224.353513,97,70.742982
221.677798,96,70.863456
222.85997,97,70.983263
218.398607,96,71.104922
216.726216,93,71.227093
223.747972,98,71.360451
219.820813,97,71.509582
226.920844,98,71.661488
227.346686,99,71.813012
218.985383,95,71.960507
222.707568,103,72.119425
224.622756,100,72.273332
213.543092,95,74.035366
228.543514,99,74.188936
219.737085,97,74.338616
216.797031,94,74.483907
227.290315,100,74.639874
224.938497,98,74.792822
238.414259,103,74.922418
217.302384,98,75.047051
231.044435,100,75.178656
224.327457,99,75.306242
245.087789,110,75.444831
204.306438,92,75.565224
219.249865,98,75.697672
237.393002,103,75.83285
221.860436,96,75.958227
228.632727,100,76.091169
222.394897,97,76.225209
228.457647,101,76.377011
227.542535,99,76.531539
232.756888,104,76.693418
240.490606,103,76.853714
265.941425,109,78.426856
234.417763,103,78.609609
256.806169,108,78.800415
242.971697,104,78.978271
256.896283,108,79.152955
220.462135,99,79.305467
221.02952,97,79.442157
234.009105,103,79.594676
247.94135,105,79.748715
246.581173,105,79.903726
232.945376,102,80.052819
234.410485,102,80.173147
226.912124,100,80.290403
229.56823,99,80.439138
237.558335,102,80.595382
223.536038,99,80.746045
225.905844,99,80.886781
226.400489,99,81.034632
234.15932,103,81.178071
251.246543,106,81.339688
241.919211,103,82.958177
223.764198,98,83.081411
247.2278,107,83.223323
260.835551,110,83.393648
241.653185,107,83.559026
237.881963,104,83.72058
225.151551,98,83.874142
299.21886,118,84.055938
252.648738,108,84.224143
233.484498,104,84.386029
257.208998,107,84.552934
248.623448,109,84.721759
242.330459,103,84.881675
249.358729,107,85.048239
254.026157,108,85.220019
234.225802,102,85.378764
251.261857,108,85.546136
233.514245,105,85.709166
227.852668,102,85.865044
294.146293,120,87.521089
232.383142,100,87.67642
252.211933,108,87.844392
292.025277,117,88.025709
264.165218,108,88.195112
296.569467,120,88.382418
220.68657,97,88.518182
224.035563,99,88.639814
221.696182,97,88.752589
245.804523,104,88.874932
242.751087,105,89.013565
261.042946,108,89.15744
240.773042,104,89.278378
255.221651,107,89.395051
223.105326,97,89.517537
239.74052,103,89.652294
231.497161,100,89.778415
231.430756,103,89.916219
248.608406,107,90.030429
287.280268,115,91.642489
237.594486,104,91.803637
274.423055,114,91.979731
272.832312,114,92.157096
289.296158,116,92.336236
282.215855,114,92.511956
228.643597,98,92.664495
285.307731,116,92.843517
323.174544,125,93.035556
237.000952,103,93.195973
255.74628,109,93.365135
234.913721,101,93.522156
274.506932,115,93.699317
264.276088,111,93.87168
280.80203,112,94.02047
226.147757,99,94.14783
294.375846,121,94.293828
239.684159,104,94.426505
244.273957,104,94.548028
256.560675,109,96.202652
306.573338,126,96.395773
277.941024,114,96.57103
280.574595,113,96.74418
261.784891,110,96.854939
261.136583,110,96.970918
282.829109,115,97.087222
270.439893,112,97.215609
270.702514,110,97.351169
302.306002,119,97.50289
278.178976,115,97.649816
259.358773,110,97.788582
264.338105,108,97.923822
285.756294,117,98.068404
328.487517,125,98.215699
279.913204,113,98.351659
253.303352,108,98.490427
295.193048,116,98.623836
341.406861,128,100.289884
324.171479,125,100.480543
273.952658,111,100.652066
314.043901,124,100.83993
314.834034,121,101.025281
338.655335,129,101.222381
281.656037,117,101.398533
250.441208,106,101.561652
264.389253,109,101.726468
301.081175,116,101.90448
314.374336,123,102.093944
270.413683,111,102.263691
243.909579,105,102.424197
287.942359,116,102.59967
290.739791,116,102.778229
318.373282,123,102.967603
244.803772,104,103.127397
287.370346,116,103.304214
333.359854,125,104.889073
368.456008,135,105.028383
330.899262,128,105.158749
280.677555,112,105.292336
359.374126,136,105.471151
340.031907,129,105.639442
374.707041,138,105.816561
336.864137,127,105.959265
323.707139,127,106.110854
353.088964,133,106.27897
349.410138,131,106.440423
356.883799,133,106.607936
299.269943,116,106.786974
314.588822,123,106.976217
326.34926,127,107.170823
286.120288,114,107.346736
341.708553,129,109.057153
310.002352,119,109.23967
324.617995,126,109.41748
308.237954,119,109.572106
326.110144,129,109.740258
354.438637,136,109.918443
339.017675,130,110.08311
338.19448,127,110.241803
312.180852,121,110.395919
348.264006,127,110.555054
341.188201,129,110.722415
328.363807,124,110.874968
315.211898,123,111.027587
352.353316,132,111.199547
350.179599,132,111.371633
330.385226,127,111.537312
354.212517,129,113.315615
371.983769,138,113.52743
369.546129,137,113.735905
330.782118,124,113.92584
358.31436,132,114.128688
334.191399,126,114.324767
348.465163,131,114.526148
331.61453,127,114.720713
313.346517,121,114.908701
319.73458,123,115.09722
398.278168,139,115.310204
375.691178,135,115.517425
334.634153,131,115.71539
329.938123,124,115.868024
371.363419,134,116.029897
370.665731,136,117.680641
342.143945,127,117.835114
381.634475,139,117.990304
353.010629,130,118.14457
362.725436,134,118.31307
345.645595,129,118.474531
337.471484,124,118.665436
268.545163,108,118.832104
347.52168,131,119.032593
343.88911,132,119.227352
361.511994,132,119.397649
353.003096,132,119.556956
384.221618,137,119.730466
350.650042,130,119.89678
359.614444,131,120.063341
360.807281,132,120.221233
368.197072,137,121.943722
351.882995,130,122.142774
369.357398,134,122.347528
352.550292,132,122.550043
362.784085,134,122.754703
310.094018,119,122.937868
375.945921,137,123.141671
355.48889,132,123.311792
382.187013,139,123.484699
361.681672,132,123.64584
328.24707,123,123.794421
383.536661,138,123.97288
404.352279,143,124.147998
378.47587,136,124.312541
384.785977,138,124.488391
316.003873,121,124.674817
349.415114,132,126.405543
399.285587,143,126.577001
377.605853,138,126.750774
404.001784,142,126.943121
407.722025,145,127.163979
403.407923,139,127.375394
350.879575,132,127.577677
345.322244,127,127.771044
399.56864,141,127.98503
359.43759,132,128.18502
381.787281,136,128.390267
380.774571,138,128.598953
382.803857,139,128.808748
394.259357,138,129.017298
400.59794,140,129.23037
411.133522,144,130.979046
375.992561,137,131.189881
362.823892,133,131.394602
412.091496,145,131.617195
391.209836,143,131.836256
397.939123,144,132.056604
408.784327,140,132.270964
396.852103,143,132.489335
380.924518,138,132.700755
386.141522,138,132.911985
384.48628,138,133.089478
389.047915,141,133.269049
395.377589,143,133.432835
401.19479,142,133.571157
397.384594,143,135.236636
383.424069,136,135.402463
368.754574,137,135.566229
383.365492,138,135.729202
411.423826,145,135.905223
411.004062,146,136.127081
367.28169,136,136.335142
386.563431,137,136.545856
397.889865,140,136.760257
396.9391,139,136.973186
382.694946,138,137.184954
378.912662,137,137.396987
397.928191,141,137.613435
369.169188,135,137.820853
386.918335,140,138.035742
381.196829,141,139.835828
408.792302,144,140.052466
378.394165,137,140.259651
404.240935,144,140.476893
408.024603,143,140.672474
401.269742,140,140.8527
395.223022,139,141.031333
385.561213,137,141.188991
393.121929,140,141.332073
393.07087,140,141.469005
373.98813,135,141.636461
392.989765,141,141.805721
391.991816,138,141.986426
389.341988,139,142.163143
393.473997,139,143.754895
399.878437,143,143.916941
398.680767,142,144.098861
398.021502,140,144.312999
379.405097,138,144.52402
394.434549,139,144.736381
402.136686,142,144.952152
403.944448,143,145.170398
410.34066,144,145.389932
393.152153,141,145.605447
416.437594,145,145.826808
411.621791,144,146.047174
411.16288,145,146.268315
416.879021,146,146.490854
415.987065,147,146.714719
375.937725,135,148.402223
390.049695,137,148.61534
400.798447,141,148.833291
402.459825,140,149.048957
387.684744,139,149.263617
420.186486,146,149.488501
400.020753,144,149.668464
417.024897,144,149.811672
408.385891,143,149.95355
388.862282,139,150.091508
416.138305,148,150.252284
419.13628,147,150.403789
409.628318,142,150.544585
417.508378,145,150.688143
401.488976,141,152.328232
412.768163,144,152.513166
392.241458,141,152.704398
415.800581,144,152.922585
393.47128,139,153.133595
419.612667,144,153.353559
430.383114,150,153.580458
406.153835,141,153.794471
393.960862,140,154.007399
408.777167,142,154.223431
412.873918,146,154.444512
417.073442,144,154.662409
396.356089,139,154.873428
412.223054,144,155.091728
414.573403,146,155.313206
416.457546,148,157.062953
407.67284,143,157.280097
397.241864,141,157.494159
415.490928,145,157.715358
405.382347,144,157.934485
410.534542,144,158.152066
406.917904,143,158.368797
400.623537,139,158.58036
404.772261,140,158.794005
401.270164,142,159.008869
418.32077,144,159.226866
391.84024,140,159.441567
391.193448,139,159.653089
405.31179,143,159.850386
400.754548,143,161.503466
407.458197,143,161.690143
406.458259,142,161.875198
412.569617,145,162.063958
414.411535,148,162.240492
412.218041,145,162.404495
408.736102,142,162.55246
410.857313,145,162.695867
414.737794,145,162.839253
411.082504,147,162.984374
412.644186,146,163.147451
421.653983,147,163.337903
409.637341,142,163.504428
412.418091,146,163.717952
424.610257,148,165.391093
420.1631,148,165.593081
415.697899,145,165.812665
418.34633,147,166.035963
420.470216,147,166.259059
420.187591,146,166.480822
420.730731,147,166.704328
422.67253,148,166.929746
405.233596,146,167.151464
413.980044,146,167.373566
418.443038,148,167.598121
424.787518,149,167.825863
422.421692,147,168.050043
421.881332,147,168.273552
415.238032,143,169.899555
425.117809,148,170.122725
423.068901,148,170.3465
427.220171,148,170.569754
418.714455,145,170.78951
423.19078,149,171.013559
411.425087,143,171.199517
418.800975,146,171.351878
424.190215,147,171.518931
413.589098,146,171.671565
416.280553,145,171.84431
417.608388,146,172.025312
403.279114,145,172.201719
412.220681,146,172.387088
418.667365,147,174.219079
423.154932,146,174.442419
388.495033,140,174.655414
423.911684,147,174.864343
415.194987,143,175.032692
416.817728,146,175.236016
424.030114,145,175.457401
412.86295,144,175.666109
432.425194,149,175.881984
422.964982,147,176.097065
412.256306,143,176.306068
421.70432,148,176.537354
428.168394,150,176.782212
420.38746,148,177.03908
420.236475,144,178.828909
425.828126,147,179.00235
413.148883,146,179.153755
427.295763,149,179.302412
409.655195,146,179.509751
425.484859,146,179.735723
412.09986,144,179.955361
428.433276,149,180.183522
427.24272,149,180.413138
420.611908,148,180.638462
420.370692,145,180.861266
419.792625,147,181.086243
416.167266,144,181.30771
413.909956,149,181.534612
435.492956,153,183.407439
424.801316,149,183.639019
431.321415,148,183.870188
428.494915,151,184.104601
423.670905,147,184.335725
432.594182,151,184.569998
426.659955,149,184.801467
423.058752,148,185.031336
428.047777,150,185.264083
426.795311,149,185.494989
420.382059,145,185.720242
421.088313,145,185.926463
438.090475,152,186.111446
431.445431,150,186.292936
427.970776,148,187.958136
418.537305,145,188.181372
431.430617,149,188.411804
425.442973,148,188.639519
428.438136,150,188.87033
424.429621,146,189.096344
432.39023,150,189.307978
424.379475,146,189.495076
430.570992,148,189.684119
445.211593,155,189.860859
430.579351,149,190.04326
422.69064,148,190.236928
426.064478,147,190.421276
430.805667,149,190.609907
423.38065,146,192.200675
423.841634,147,192.374578
428.574416,148,192.560692
430.614334,150,192.745664
429.269068,150,192.954552
434.810475,151,193.185192
430.953382,149,193.412541
419.702912,145,193.635388
428.86138,149,193.866497
431.072429,149,194.094798
429.944155,149,194.321754
419.8654,145,194.544293
419.52495,146,194.76805
422.597937,147,196.49704
438.686203,152,196.667983
432.607906,151,196.838003
432.634435,152,196.98875
426.025936,148,197.1412
429.942346,149,197.324843
430.628102,150,197.508163
432.543676,151,197.694284
407.335724,144,197.843688
418.159678,146,198.018312
431.759888,149,198.174439
437.608416,152,198.36772
432.766351,150,198.558891
423.059612,148,198.749356
425.361946,147,200.377155
424.22102,145,200.596736
430.187702,149,200.821076
